NewID,request_no,bill_amount,claim Status,No. of Tour Days,Mode of Transport,Distance in KMs,Tier,date_of_joining,date_of_birth,CostCentre_Code,Travel_Purpose_Description,IC
23118.0,17E02CONS064562,212.0,Approved by SSC,4.0,Public Taxi,23.0,JS & S,Jun 16 2008 12:00AM,Jun 18 1988 12:00AM,LE140714,Training Program / HR,CONS
1495.0,17E02CONS056954,252.0,Approved by SSC,4.5,Auto,25.0,S&E,Apr 25 2016 12:00AM,Nov  6 1990 12:00AM,LE160737,Business Trip,CONS
2231.0,17E02LTMB000704,70.0,Approved by SSC,5.0,Others,35.0,JS & S,May 19 2009 12:00AM,May  1 1989 12:00AM,384,Business Trip,LTMB
35534.0,17E02HEIC011316,185.0,Approved by SSC,12.5,Auto,13.0,JS & S,Sep  9 2011 12:00AM,Oct 10 1990 12:00AM,3532,Business Trip,HEIC
32207.0,17E02CONS065634,100.0,Approved by SSC,3.5,Public Taxi,7.0,TIER 1,Jun  2 2011 12:00AM,Jul 16 1985 12:00AM,LE16D103,Training Program / HR,CONS
19364.0,17E02EWAC004962,150.0,Approved by SSC,3.5,Auto,35.0,S&E,Aug 17 2012 12:00AM,Nov  2 1986 12:00AM,9216,Training Program / HR,EWAC
12162.0,17E02CONS058567,161.0,Approved by SSC,1.5,Others,10.0,TIER 4,Jul  1 1993 12:00AM,Aug 10 1969 12:00AM,LE090056,Business Trip,CONS
18752.0,17E02EAIC022449,370.0,Approved by SSC,2.5,Auto,32.0,S&E,Jun  1 2015 12:00AM,Nov  9 1985 12:00AM,150340006,Business Trip,EAIC
36157.0,17E02NPLL000195,253.0,Approved by SSC,2.5,Radio Taxi,8.0,TIER I,May 12 2014 12:00AM,Jul 18 1991 12:00AM,NSDPRIM,Business Trip,NPLL
28396.0,17E02CONS071423,203.0,Approved by SSC,11.0,Others,1.0,TIER 3,Oct  1 1988 12:00AM,Jul  9 1964 12:00AM,LE080179,Deputation,CONS
17927.0,17E02EAIC023146,100.0,Approved by SSC,18.0,Auto,7.0,S&E,Feb 22 2016 12:00AM,Feb 14 1984 12:00AM,200640008,Business Trip,EAIC
32211.0,17E02MIPI016023,300.0,Approved by SSC,1.0,Auto,30.0,TIER 1,Apr 20 2015 12:00AM,Feb 16 1975 12:00AM,AH9080,Business Trip,MIPI
31346.0,17E02CONS063007,80.0,Approved by SSC,.5,Auto,5.0,TIER 1,Dec  1 2016 12:00AM,Nov  8 1986 12:00AM,LE160600,Training Program / HR,CONS
11209.0,17E02CONS055753,40.0,Approved by SSC,3.0,Auto,4.0,TIER 1,May 15 2013 12:00AM,Aug  8 1981 12:00AM,CSEDR014,Business Trip,CONS
12206.0,17E02CONS061045,135.0,Approved by SSC,2.0,Radio Taxi,11.0,TIER 1,Apr  8 2010 12:00AM,Oct  6 1987 12:00AM,LE080178,Business Trip,CONS
31642.0,17E02MIPI012846,50.0,Approved by SSC,2.0,Others,50.0,S&E,Apr  5 2010 12:00AM,Apr  1 1982 12:00AM,DG7010,Business Trip,MIPI
32152.0,17E02EAIC025806,90.0,Approved by SSC,12.5,Auto,5.0,TRAINEE,Dec 15 2016 12:00AM,Dec 19 1993 12:00AM,150322602,Business Trip,EAIC
16238.0,17E02CONS071091,200.0,Approved by SSC,3.0,Auto,35.0,S&E,Jul 18 2014 12:00AM,Nov 29 1990 12:00AM,LE131028,Business Trip,CONS
36029.0,17E02CONS064153,450.0,Approved by SSC,2.0,Auto,15.0,TIER 2,Sep 10 2007 12:00AM,Mar 28 1976 12:00AM,LE080209,Business Trip,CONS
12208.0,17E02CONS057152,719.0,Approved by SSC,5.0,Radio Taxi,34.0,TIER 1,Apr  8 2010 12:00AM,Jul 30 1985 12:00AM,LE160594,Transfer,CONS
4564.0,17E02EAIC025426,320.0,Approved by SSC,2.5,Auto,35.0,TIER 1,May 12 2005 12:00AM,Sep 28 1981 12:00AM,450316001,Business Trip,EAIC
17241.0,17E02CONS063518,250.0,Approved by SSC,2.0,Auto,16.0,TIER 3,Oct 16 2012 12:00AM,Jul  3 1971 12:00AM,LE150418,Business Trip,CONS
26776.0,17E02CONS068713,140.0,Approved by SSC,8.5,Auto,12.0,TIER 1,Dec  5 2005 12:00AM,Feb 11 1974 12:00AM,LE160605,Business Trip,CONS
646.0,17E02HEIC011108,725.0,Approved by SSC,1.0,Public Taxi,170.0,TIER 3,Feb 29 2012 12:00AM,Dec 30 1963 12:00AM,3570,Conference / Seminar,HEIC
9194.0,17E02BOIL003659,80.0,Approved by SSC,14.5,Auto,6.0,TIER I,Aug 10 2016 12:00AM,May  8 1985 12:00AM,88110,Business Trip,BOIL
1393.0,17E02HO003915,120.0,Approved by SSC,2.0,Auto,8.0,TIER 1,Sep  2 1991 12:00AM,Oct 18 1968 12:00AM,LE090391,Business Trip,HO00
9293.0,17E02FCLL001769,100.0,Approved by SSC,1.5,Auto,9.0,TIER II,Sep 11 2010 12:00AM,Sep 16 1978 12:00AM,FA160B1F9I,Business Trip,FCLL
815.0,17E02POWE005213,410.0,Approved by SSC,4.5,Public Taxi,26.0,TIER 3,Oct  1 2010 12:00AM,Jan  8 1972 12:00AM,PT103,Business Trip,POWE
143.0,17E02MIPI014514,300.0,Approved by SSC,1.5,Public Taxi,140.0,TIER 2,Nov  9 1981 12:00AM,Dec  7 1959 12:00AM,JP9080,Business Trip,MIPI
7279.0,17E02CONS062829,170.0,Approved by SSC,1.5,Radio Taxi,11.0,TIER 1,Aug  3 2009 12:00AM,Jul 14 1987 12:00AM,LE141150,Business Trip,CONS
29860.0,17E02EWAC004716,70.0,Approved by SSC,1.5,Public Taxi,25.0,S&E,Mar 31 2016 12:00AM,Jan  2 1992 12:00AM,NG7033,Business Trip,EWAC
24399.0,17E02FINA018011,350.0,Approved by SSC,3.0,Public Taxi,200.0,TIER I,Oct 13 2014 12:00AM,Jul 10 1984 12:00AM,BA274D7H3B,Business Trip,FINA
9585.0,17E02POWE005957,100.0,Approved by SSC,1.0,Auto,12.0,TIER 1,Oct 27 2009 12:00AM,Jun 22 1987 12:00AM,PC106,Business Trip,POWE
28940.0,17E02EWAC005165,120.0,Approved by SSC,2.0,Auto,10.0,S&E,Jul 10 2015 12:00AM,Sep 20 1993 12:00AM,UD7033,Business Trip,EWAC
12017.0,17E02LTTS013904,2050.0,Approved by SSC,31.0,Others,20.0,S&E,Oct 22 2013 12:00AM,Mar  5 1991 12:00AM,151APE,Deputation,LTTS
36308.0,17E02EAIC020931,130.0,Approved by SSC,1.0,Auto,18.0,TIER 1,Aug 29 2006 12:00AM,Jun  7 1983 12:00AM,150312101,Business Trip,EAIC
20308.0,17E02CONS060000,40.0,Approved by SSC,61.0,Others,4.0,JS & S,Aug 24 2012 12:00AM,Sep  1 1992 12:00AM,LE141167,Deputation,CONS
25897.0,17E02CONS071150,1200.0,Approved by SSC,2.0,Public Taxi,120.0,S&E,Jun 30 2015 12:00AM,Aug 24 1994 12:00AM,LE15D072,Deputation,CONS
34468.0,17E02LTTS013464,500.0,Approved by SSC,14.0,Public Taxi,25.0,TIER 1,Sep 10 2012 12:00AM,Feb 18 1983 12:00AM,251CAE,Business Trip,LTTS
7897.0,17E02EAIC023534,200.0,Approved by SSC,1.0,Public Taxi,20.0,TIER 1,Oct  1 2007 12:00AM,Jul 16 1984 12:00AM,200240001,Business Trip,EAIC
19552.0,17E02LTCT000888,250.0,Approved by SSC,5.5,Auto,20.0,TIER I,Jan  6 2012 12:00AM,Nov 24 1989 12:00AM,CTHO37,Business Trip,LTCT
28909.0,17E02BOIL003217,869.0,Approved by SSC,3.0,Radio Taxi,36.0,TIER II,Feb  1 2010 12:00AM,Jun 27 1974 12:00AM,83000,Business Trip,BOIL
5599.0,17E02EAIC024630,40.0,Approved by SSC,55.5,Auto,3.0,JS & S,Oct 29 2010 12:00AM,Aug 12 1991 12:00AM,200640005,Deputation,EAIC
32603.0,17E02MIPI014750,100.0,Approved by SSC,7.5,Auto,10.0,TIER 1,Dec  4 2007 12:00AM,Mar  5 1977 12:00AM,LU9004,Business Trip,MIPI
23552.0,17E02HEIC010536,40.0,Approved by SSC,1.5,Auto,9.0,S&E,Aug 16 2013 12:00AM,Jan  4 1989 12:00AM,3638,Business Trip,HEIC
21062.0,17E02CONS054355,120.0,Approved by SSC,21.5,Auto,12.0,S&E,Oct  5 2016 12:00AM,Nov 15 1989 12:00AM,TGQCA015,Business Trip,CONS
24247.0,17E02CONS067586,130.0,Approved by SSC,5.0,Public Taxi,12.0,TIER 2,Nov  6 2013 12:00AM,Feb  7 1966 12:00AM,LE130734,Business Trip,CONS
21144.0,17E02EAIC027587,250.0,Approved by SSC,1.0,Auto,25.0,S&E,Nov 12 2010 12:00AM,Aug 27 1986 12:00AM,450311001,Business Trip,EAIC
37034.0,17E02KBL000886,200.0,Approved by SSC,6.5,Auto,20.0,TIER 1,Feb 28 2011 12:00AM,Oct 26 1983 12:00AM,LE120702,Business Trip,KBL0
31800.0,17E02MIPI015473,240.0,Approved by SSC,3.0,Auto,42.0,S&E,Sep  6 2010 12:00AM,May 12 1983 12:00AM,DE9080,Business Trip,MIPI
13322.0,17E02CONS060688,197.0,Approved by SSC,2.5,Radio Taxi,9.0,TIER 3,Apr  8 2015 12:00AM,Jan  3 1973 12:00AM,LE140390,Business Trip,CONS
28640.0,17E02LTTS012940,367.0,"Approved by SSC, Settlement through F & F",47.5,Others,15.0,CONTRACT,Aug  1 2016 12:00AM,Apr 12 1990 12:00AM,151OII,Business Trip,LTTS
21533.0,17E02EAIC022830,200.0,Approved by SSC,28.5,Auto,10.0,S&E,Nov  3 2014 12:00AM,Jan 14 1977 12:00AM,200102658,Deputation,EAIC
30838.0,17E02HO003508,250.0,Approved by SSC,4.0,Public Taxi,15.0,TIER 1,Nov  2 2015 12:00AM,Oct 11 1982 12:00AM,LE080230,Business Trip,HO00
22220.0,17E02HO004075,145.0,Approved by SSC,3.0,Auto,11.0,TIER 2,Sep  9 2002 12:00AM,Jun  4 1961 12:00AM,HO129,Business Trip,HO00
21350.0,17E02FCLL003958,90.0,Approved by SSC,10.5,Auto,8.0,TIER I,Sep 21 2015 12:00AM,Feb 15 1989 12:00AM,FA028B5J29,Business Trip,FCLL
1311.0,17E02CONS061145,170.0,Approved by SSC,6.0,Auto,5.0,TIER 1,Jul  2 1995 12:00AM,Mar  6 1972 12:00AM,LE15D056,Business Trip,CONS
19766.0,17E02HEIC011720,150.0,Approved by SSC,1.0,Public Taxi,120.0,JS & S,Sep 22 2014 12:00AM,Jun 20 1991 12:00AM,3936,Business Trip,HEIC
13541.0,17E02EAIC025498,80.0,Approved by SSC,32.0,Auto,6.0,TIER 1,Aug  3 1981 12:00AM,Mar 20 1959 12:00AM,200202601,Business Trip,EAIC
31230.0,17E02EAIC020980,220.0,Approved by SSC,1.5,Others,9.0,TIER 1,May 11 2015 12:00AM,Oct 30 1988 12:00AM,300202605,Business Trip,EAIC
17218.0,17E02LTVL002334,120.0,Approved by SSC,9.5,Others,100.0,S&E,Sep  8 2016 12:00AM,Nov 22 1989 12:00AM,306100,Business Trip,LTVL
30191.0,17E02CONS071895,150.0,Approved by SSC,1.5,Auto,10.0,S&E,May  9 2016 12:00AM,Apr 20 1988 12:00AM,LE160315,Business Trip,CONS
34110.0,17E02EAIC024787,100.0,Approved by SSC,2.5,Auto,10.0,S&E,Mar 14 2016 12:00AM,Nov 16 1988 12:00AM,150371301,Business Trip,EAIC
23369.0,17E02CONS061987,100.0,Approved by SSC,1.0,Auto,3.0,TIER 1,Sep  7 2007 12:00AM,Jun  7 1983 12:00AM,FGADM035,Business Trip,CONS
25439.0,17E02EAIC022011,600.0,Approved by SSC,3.0,Others,160.0,S&E,Feb 15 2016 12:00AM,Dec 21 1987 12:00AM,150375114,Business Trip,EAIC
30600.0,17E02CONS069053,600.0,Approved by SSC,5.0,Auto,65.0,S&E,Sep 30 2011 12:00AM,Apr 15 1990 12:00AM,LE110624,Business Trip,CONS
19687.0,17E02CONS070796,60.0,Approved by SSC,2.5,Auto,10.0,TIER 1,Jan  4 2006 12:00AM,Nov 28 1977 12:00AM,LE130010,Business Trip,CONS
13273.0,17E02LTHE007986,80.0,Approved by SSC,1.0,Auto,7.0,TIER II,Jul 11 2005 12:00AM,Oct 14 1964 12:00AM,40146,Business Trip,LTHE
33263.0,17E02CONS059089,734.0,Approved by SSC,1.0,Public Taxi,22.0,S&E,Mar 20 1997 12:00AM,Jan 14 1969 12:00AM,LE090162,Business Trip,CONS
33890.0,17E02HEIC011669,270.0,Approved by SSC,2.5,Auto,30.0,TIER 1,Aug 12 2011 12:00AM,Nov 19 1985 12:00AM,5155,Business Trip,HEIC
9513.0,17E02CONS066198,65.0,Approved by SSC,1.0,Auto,6.0,S&E,Sep 19 2007 12:00AM,Jan 26 1987 12:00AM,LE120402,Business Trip,CONS
959.0,17E02MIPI016247,30.0,Approved by SSC,7.0,Auto,3.0,JS & S,Jul  5 2012 12:00AM,Nov 16 1993 12:00AM,HY7010,Business Trip,MIPI
10364.0,17E02CONS067981,80.0,Approved by SSC,3.0,Auto,10.0,JS & S,Jul  4 2011 12:00AM,Jun 18 1993 12:00AM,LE120618,Deputation,CONS
15085.0,17E02MIPI016313,130.0,Approved by SSC,1.0,Auto,8.0,S&E,Jul 10 2015 12:00AM,Mar 22 1994 12:00AM,HY9080,Business Trip,MIPI
16482.0,17E02MIPI013987,280.0,Approved by SSC,4.0,Public Taxi,14.0,TIER 1,Nov 29 2007 12:00AM,Sep 27 1971 12:00AM,UD9004,Business Trip,MIPI
31800.0,17E02MIPI012776,240.0,Approved by SSC,1.0,Auto,42.0,S&E,Sep  6 2010 12:00AM,May 12 1983 12:00AM,DE9080,Business Trip,MIPI
24052.0,17E02EAIC026165,150.0,Approved by SSC,3.5,Auto,12.0,JS & S,May 20 1998 12:00AM,May 10 1968 12:00AM,200660001,Deputation,EAIC
21421.0,17E02LTHE006754,374.0,Approved by SSC,3.0,Radio Taxi,17.0,TIER 2,Mar 17 2008 12:00AM,Jan 22 1974 12:00AM,21051,Business Trip,LTHE
17787.0,17E02EAIC023876,580.0,Approved by SSC,2.0,Public Taxi,32.0,TIER 1,Apr  1 2013 12:00AM,Aug 28 1974 12:00AM,150340006,Business Trip,EAIC
25431.0,17E02BOIL003145,200.0,Approved by SSC,3.0,Auto,17.0,S&E,Apr 18 2011 12:00AM,Sep 24 1987 12:00AM,81020,Business Trip,BOIL
16746.0,17E02EWAC005605,240.0,Approved by SSC,1.0,Auto,40.0,S&E,Jul  8 2016 12:00AM,Aug 25 1994 12:00AM,9211,Business Trip,EWAC
22134.0,17E02CONS059827,109.0,Approved by SSC,5.5,Radio Taxi,10.0,TIER 1,Jul  1 2009 12:00AM,Sep  2 1987 12:00AM,LE110694,Business Trip,CONS
324.0,17E02CONS055673,116.0,Approved by SSC,4.0,Others,4.0,JS & S,Jul 16 2013 12:00AM,Nov 14 1991 12:00AM,LE130002,Business Trip,CONS
19445.0,17E02BOIL003255,200.0,Approved by SSC,3.0,Auto,25.0,TIER I,Nov 20 2009 12:00AM,Aug  4 1987 12:00AM,83023,Business Trip,BOIL
376.0,17E02EAIC023473,500.0,Approved by SSC,3.5,Public Taxi,60.0,TIER 2,May  2 2008 12:00AM,Jul 18 1976 12:00AM,200340002,Business Trip,EAIC
16798.0,17E02EAIC023418,190.0,Approved by SSC,3.0,Auto,10.0,S&E,Oct 25 2006 12:00AM,Jun 24 1984 12:00AM,150440040,Business Trip,EAIC
1266.0,17E02HO003594,231.0,Approved by SSC,2.0,Radio Taxi,11.0,TIER 4,May  2 1984 12:00AM,Nov 17 1959 12:00AM,DM101,Business Trip,HO00
32618.0,17E02HEIC013227,130.0,Approved by SSC,1.0,Auto,14.0,TIER 1,Nov 26 2005 12:00AM,Oct 15 1979 12:00AM,3570,Business Trip,HEIC
9996.0,17E02EWAC005403,170.0,Approved by SSC,.5,Public Taxi,32.0,S&E,Jul  1 2014 12:00AM,Jul 10 1986 12:00AM,VN7033,Business Trip,EWAC
4858.0,17E02EAIC020598,150.0,Approved by SSC,9.0,Public Taxi,100.0,TIER 1,Jun 17 2007 12:00AM,May  2 1981 12:00AM,200102657,Business Trip,EAIC
4858.0,17E02EAIC020603,120.0,Approved by SSC,4.0,Auto,12.0,TIER 1,Jun 17 2007 12:00AM,May  2 1981 12:00AM,200102657,Business Trip,EAIC
21316.0,17E02CONS058469,130.0,Approved by SSC,1.5,Public Taxi,9.0,TIER 2,Oct 23 2008 12:00AM,Jun 15 1974 12:00AM,LE080188,Training Program / HR,CONS
27538.0,17E02CONS059877,350.0,Approved by SSC,1.5,Auto,11.0,TIER 1,Dec 23 2011 12:00AM,Nov  9 1987 12:00AM,LE151047,Training Program / HR,CONS
14251.0,17E02CONS067513,190.0,Approved by SSC,3.0,Auto,15.0,S&E,Nov 21 2016 12:00AM,Oct 10 1987 12:00AM,LE160881,Training Program / HR,CONS
21532.0,18E02EAIC008859,55.0,Awaiting Doc's receipt by SSC,2.0,Auto,3.0,TIER 1,Sep 15 2006 12:00AM,Jan 28 1981 12:00AM,150312113,Business Trip,EAIC
33086.0,17E02CONS063129,304.0,Approved by SSC,3.5,Radio Taxi,26.0,S&E,Jun 13 2008 12:00AM,Jul 26 1988 12:00AM,LE090562,Business Trip,CONS
29698.0,17E02EAIC023926,60.0,Approved by SSC,7.0,Auto,3.0,TIER 1,Sep 28 2015 12:00AM,Apr  1 1985 12:00AM,150349201,Business Trip,EAIC
6171.0,17E02CONS047746,30.0,Approved by SSC,13.0,Auto,8.0,TECHNICIAN,Nov 20 2007 12:00AM,May  1 1979 12:00AM,LE110688,Deputation,CONS
13416.0,17E02EAIC026931,70.0,Approved by SSC,3.5,Auto,5.0,TIER 1,Jun 10 2002 12:00AM,Nov 20 1975 12:00AM,450457001,Business Trip,EAIC
2481.0,18E02CONS057477,250.0,Request on Hold,8.0,Public Taxi,8.0,TECHNICIAN,Aug 28 2017 12:00AM,Feb 22 1995 12:00AM,LE150703,Transfer,CONS
35038.0,17E02EAIC022442,100.0,Approved by SSC,3.0,Auto,5.0,TIER I,Jul  7 2006 12:00AM,Sep 10 1984 12:00AM,400403056,Business Trip,EAIC
21933.0,17E02MIPI013118,40.0,Approved by SSC,3.5,Auto,2.0,JS & S,Mar  1 1998 12:00AM,Mar  5 1973 12:00AM,CN7010,Business Trip,MIPI
24860.0,17E02CONS056023,194.0,Approved by SSC,1.0,Radio Taxi,11.0,TIER 2,Dec  1 2008 12:00AM,Apr 21 1965 12:00AM,LE130420,Conference / Seminar,CONS
19192.0,17E02CONS061508,110.0,Approved by SSC,7.5,Others,51.0,S&E,Jul  1 2016 12:00AM,Feb 17 1995 12:00AM,LE151046,Transfer,CONS
34980.0,17E02CONS069290,250.0,Approved by SSC,3.5,Auto,10.0,TIER 3,Mar 30 2015 12:00AM,Feb  1 1966 12:00AM,LE160551,Business Trip,CONS
6904.0,17E02CONS062516,200.0,Approved by SSC,2.0,Auto,10.0,S&E,Aug  9 2011 12:00AM,Jul  1 1988 12:00AM,LE090056,Business Trip,CONS
3756.0,17E02CONS060236,350.0,Approved by SSC,2.0,Auto,28.0,S&E,Jul  1 2006 12:00AM,Jun 10 1985 12:00AM,LE160046,Business Trip,CONS
37194.0,17E02EAIC021330,180.0,Approved by SSC,2.0,Auto,18.0,TIER 1,Oct  7 2014 12:00AM,Sep 11 1987 12:00AM,150316001,Business Trip,EAIC
26984.0,17E02EWAC004761,80.0,Approved by SSC,5.5,Others,10.0,S&E,Jun 16 2015 12:00AM,Jul  1 1990 12:00AM,LU7033,Business Trip,EWAC
1158.0,17E02CONS060776,300.0,Approved by SSC,2.5,Public Taxi,15.0,TIER 3,Sep  6 1993 12:00AM,Dec 24 1967 12:00AM,LE160094,Business Trip,CONS
9373.0,17E02FINA012315,60.0,Approved by SSC,2.0,Others,45.0,TIER I,Jan 16 2014 12:00AM,Jul 14 1985 12:00AM,BA128A2F9I,Business Trip,FINA
13155.0,17E02LTTS014747,350.0,Approved by SSC,9.0,Auto,40.0,S&E,Apr 14 2014 12:00AM,Jun 11 1988 12:00AM,251OII,Business Trip,LTTS
36697.0,17E02PEST002650,2050.0,Approved by SSC,31.0,Auto,15.0,S&E,Dec  5 2016 12:00AM,Mar 24 1990 12:00AM,151CIS,Deputation,PEST
23527.0,17E02CONS071735,80.0,Approved by SSC,1.0,Auto,6.0,TECHNICIAN,Sep 20 2010 12:00AM,Mar 21 1990 12:00AM,LE150234,Business Trip,CONS
10732.0,17E02RLBU000005,300.0,Approved by SSC,3.5,Auto,25.0,TIER I,Aug 29 2008 12:00AM,Jun 10 1988 12:00AM,10RS5200,Business Trip,RLBU
29174.0,17E02CONS059600,150.0,Approved by SSC,5.0,Others,60.0,JS & S,Aug  6 2014 12:00AM,Oct 18 1994 12:00AM,LE150291,Training Program / HR,CONS
15925.0,17E02CONS060283,180.0,Approved by SSC,1.0,Auto,5.0,TIER 1,Apr  1 1988 12:00AM,Jul  9 1960 12:00AM,FGADM035,Business Trip,CONS
17499.0,17E02KBL000959,500.0,Approved by SSC,11.0,Auto,35.0,S&E,Nov 26 2007 12:00AM,Jul 12 1976 12:00AM,LE120697,Deputation,KBL0
30560.0,17E02CONS067680,100.0,Approved by SSC,8.0,Public Taxi,5.0,TIER 1,Aug 20 2011 12:00AM,Mar 18 1984 12:00AM,LE150230,Transfer,CONS
886.0,17E02MIPI016991,150.0,Approved by SSC,1.0,Others,60.0,JS & S,Sep 26 2016 12:00AM,Jul  1 1985 12:00AM,AH9080,Business Trip,MIPI
34899.0,17E02CONS064700,800.0,Approved by SSC,6.5,Auto,45.0,CONTRACT,Feb  5 2013 12:00AM,Mar 15 1984 12:00AM,LE160757,Deputation,CONS
8766.0,17E02LTSB000567,150.0,Approved by SSC,9.5,Auto,3.0,S&E,Oct  5 2012 12:00AM,Sep  5 1991 12:00AM,SB00000227,Training Program / HR,LTSB
2422.0,17E02EAIC022893,186.0,Approved by SSC,6.0,Radio Taxi,16.0,TRAINEE,Sep 23 2016 12:00AM,Feb  7 1994 12:00AM,150340007,Business Trip,EAIC
302.0,17E02HEIC011125,149.0,Approved by SSC,6.0,Radio Taxi,7.0,TIER 3,Sep  1 2014 12:00AM,Sep 16 1970 12:00AM,5251,Business Trip,HEIC
31211.0,17E02LTTS012515,2050.0,"Approved by SSC, Settlement through F & F",30.5,Others,100.0,S&E,Sep  1 2014 12:00AM,Jul 30 1988 12:00AM,151ACV,Deputation,LTTS
15522.0,17E02CONS061349,35.0,Approved by SSC,10.0,Others,33.0,JS & S,Jul 16 2013 12:00AM,Jun  3 1992 12:00AM,LE120410,Deputation,CONS
31640.0,17E02LTHE007212,457.0,Approved by SSC,1.0,Radio Taxi,34.0,TIER I,Jul  2 2007 12:00AM,Jan  9 1974 12:00AM,21033,Training Program / HR,LTHE
26257.0,17E02HEIC012733,250.0,Approved by SSC,1.0,Public Taxi,18.0,TIER 2,Jul  9 2007 12:00AM,Nov 19 1985 12:00AM,3570,Business Trip,HEIC
29297.0,17E02CONS066052,150.0,Approved by SSC,12.0,Auto,12.0,S&E,Jun 30 2008 12:00AM,Dec 18 1987 12:00AM,LE160551,Transfer,CONS
14744.0,18E02MIPI012645,100.0,Awaiting Doc's receipt by SSC,5.5,Auto,10.0,JS & S,Jul 18 2008 12:00AM,Jul  8 1989 12:00AM,CN7010,Training Program / HR,MIPI
36030.0,17E02CONS072451,220.0,Awaiting Doc's receipt by SSC,.5,Auto,17.0,S&E,Oct 12 2012 12:00AM,Jan 30 1980 12:00AM,LE110253,Transfer,CONS
18033.0,17E02FINA020661,290.0,Approved by SSC,2.0,Others,180.0,S&E,Mar  9 2016 12:00AM,Jun 16 1986 12:00AM,BM273D4E8S,Training Program / HR,FINA
30273.0,17E02CONS061058,200.0,Awaiting Doc's receipt by SSC,4.0,Public Taxi,110.0,S&E,Jun 30 2014 12:00AM,May 17 1993 12:00AM,LE131136,Transfer,CONS
33481.0,17E02CONS059500,200.0,Approved by SSC,10.0,Auto,12.0,S&E,Jul  8 2013 12:00AM,Jun 12 1990 12:00AM,LE150656,Deputation,CONS
1324.0,17E02EAIC023142,245.0,Approved by SSC,4.5,Auto,14.0,TIER 1,Aug 31 2007 12:00AM,Oct  7 1985 12:00AM,150371301,Business Trip,EAIC
13320.0,17E02POWE005341,250.0,Approved by SSC,2.5,Auto,14.0,S&E,Dec 29 2011 12:00AM,Jul  4 1986 12:00AM,PC106,Business Trip,POWE
18951.0,17E02LTTS016738,150.0,Approved by SSC,49.5,Auto,14.0,S&E,May  7 2012 12:00AM,Mar 10 1985 12:00AM,251OII,Business Trip,LTTS
110.0,17E02CONS056314,554.0,Approved by SSC,2.0,Radio Taxi,35.0,TIER 3,Nov 23 1989 12:00AM,May  8 1960 12:00AM,LE16D104,Business Trip,CONS
1673.0,17E02LTHE006844,455.0,"Approved by SSC, Settlement through F & F",11.0,Radio Taxi,33.0,TIER I,Nov 15 2010 12:00AM,Feb  7 1983 12:00AM,40150,Deputation,LTHE
12205.0,17E02CONS066436,300.0,Approved by SSC,4.0,Public Taxi,30.0,TIER 2,May 20 2002 12:00AM,Sep 16 1974 12:00AM,LE160749,Business Trip,CONS
19612.0,17E02TURB001263,42.0,Approved by SSC,3.5,Others,8.0,S&E,Jul 10 2015 12:00AM,Aug  4 1992 12:00AM,65210,Business Trip,TURB
7731.0,18E02POWE004101,325.0,"Approved by SSC, Settlement through F & F",7.0,Auto,15.0,TIER 4,Aug  6 1995 12:00AM,Oct 12 1957 12:00AM,PT103,Business Trip,POWE
23778.0,17E02KBL001003,100.0,Approved by SSC,1.5,Public Taxi,5.0,TIER 1,Nov 16 2007 12:00AM,Oct  8 1981 12:00AM,LE120696,Deputation,KBL0
17758.0,17E02FCLL001738,370.0,Approved by SSC,1.0,Public Taxi,200.0,TIER I,Dec 30 2011 12:00AM,Feb 16 1983 12:00AM,FA274B1H3A,Business Trip,FCLL
24049.0,17E02CONS064262,200.0,Approved by SSC,1.5,Others,27.0,TIER 1,Nov  1 2013 12:00AM,Nov  3 1984 12:00AM,LE160486,Business Trip,CONS
27281.0,17E02LTHE008050,150.0,Approved by SSC,1.0,Auto,12.0,TIER 2,Apr  1 2015 12:00AM,Dec 12 1976 12:00AM,40149,Business Trip,LTHE
7079.0,17E02HEIC009694,215.0,Approved by SSC,18.0,Auto,15.0,S&E,Oct 12 2016 12:00AM,Jan 30 1990 12:00AM,3532,Business Trip,HEIC
31085.0,17E02CONS062254,30.0,Approved by SSC,2.5,Auto,8.0,JS & S,Aug  6 2013 12:00AM,Jun  7 1987 12:00AM,LE120305,Training Program / HR,CONS
32416.0,17E02BOIL003319,100.0,Approved by SSC,4.5,Auto,8.0,TIER I,Nov  2 2015 12:00AM,Jun  8 1981 12:00AM,80520,Business Trip,BOIL
25714.0,17E02HEIC009273,100.0,Approved by SSC,21.0,Auto,5.0,S&E,Nov  2 2016 12:00AM,Dec  2 1990 12:00AM,3532,Deputation,HEIC
30833.0,17E02LTHE006604,181.0,Approved by SSC,6.5,Public Taxi,15.0,CONTRACT,Oct  1 2016 12:00AM,Mar  6 1960 12:00AM,21041,Deputation,LTHE
7803.0,17E02CONS056959,198.0,Approved by SSC,1.5,Radio Taxi,18.0,TIER 1,Jul  1 2006 12:00AM,Aug  1 1985 12:00AM,LE16D103,Business Trip,CONS
35153.0,17E02CONS064131,13.0,Approved by SSC,27.0,Others,12.0,JS & S,Aug 26 2016 12:00AM,Oct 18 1996 12:00AM,LE160367,Training Program / HR,CONS
174.0,18E02MIPI012217,150.0,Approved by SSC,4.0,Auto,10.0,JS & S,May  2 2006 12:00AM,Jan 27 1979 12:00AM,DG7010,Business Trip,MIPI
